  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2011          22      0.00073  0.00073  0.50   98881      72   98845  5752738  58.18
  2011          23      0.00080  0.00080  0.50   98809      79   98769  5653894  57.22
  2011          24      0.00079  0.00079  0.50   98730      78   98691  5555124  56.27
  2011          25      0.00077  0.00077  0.50   98652      76   98614  5456434  55.31
  2011          26      0.00071  0.00071  0.50   98576      70   98541  5357820  54.35
  2011          27      0.00083  0.00083  0.50   98507      81   98466  5259278  53.39
  2011          28      0.00065  0.00065  0.50   98425      64   98393  5160812  52.43
  2011          29      0.00076  0.00076  0.50   98361      74   98324  5062419  51.47
  2011          30      0.00075  0.00075  0.50   98287      74   98250  4964095  50.51
  2011          31      0.00078  0.00078  0.50   98213      77   98175  4865846  49.54
  2011          32      0.00084  0.00084  0.50   98136      82   98095  4767671  48.58
  2011          33      0.00080  0.00080  0.50   98054      78   98015  4669576  47.62
  2011          34      0.00090  0.00090  0.50   97976      88   97932  4571561  46.66
  2011          35      0.00096  0.00096  0.50   97888      94   97840  4473629  45.70
  2011          36      0.00088  0.00088  0.50   97793      86   97751  4375789  44.75
  2011          37      0.00089  0.00089  0.50   97708      87   97664  4278038  43.78
  2011          38      0.00110  0.00110  0.50   97621     107   97567  4180374  42.82
  2011          39      0.00119  0.00119  0.50   97514     116   97456  4082806  41.87
  2011          40      0.00140  0.00140  0.50   97398     136   97330  3985351  40.92
  2011          41      0.00135  0.00135  0.50   97262     132   97196  3888021  39.97
  2011          42      0.00144  0.00144  0.50   97130     139   97060  3790825  39.03
  2011          43      0.00160  0.00159  0.50   96991     155   96913  3693765  38.08
  2011          44      0.00186  0.00186  0.50   96836     180   96746  3596852  37.14
  2011          45      0.00184  0.00184  0.50   96656     178   96567  3500106  36.21
  2011          46      0.00199  0.00199  0.50   96478     192   96382  3403539  35.28
  2011          47      0.00225  0.00225  0.50   96286     216   96178  3307157  34.35
  2011          48      0.00255  0.00255  0.50   96070     245   95948  3210979  33.42
  2011          49      0.00283  0.00282  0.50   95825     270   95690  3115031  32.51
  2011          50      0.00286  0.00285  0.50   95555     272   95419  3019341  31.60
  2011          51      0.00330  0.00330  0.50   95282     314   95125  2923922  30.69
  2011          52      0.00356  0.00355  0.50   94968     337   94799  2828797  29.79
  2011          53      0.00419  0.00418  0.50   94631     395   94433  2733998  28.89
  2011          54      0.00458  0.00457  0.50   94236     431   94020  2639565  28.01
  2011          55      0.00494  0.00493  0.50   93805     462   93574  2545544  27.14
  2011          56      0.00559  0.00557  0.50   93343     520   93083  2451970  26.27
  2011          57      0.00580  0.00578  0.50   92823     536   92555  2358887  25.41
  2011          58      0.00649  0.00647  0.50   92287     597   91988  2266333  24.56
  2011          59      0.00710  0.00708  0.50   91689     649   91365  2174345  23.71
  2011          60      0.00796  0.00793  0.50   91040     722   90679  2082980  22.88
  2011          61      0.00855  0.00851  0.50   90318     769   89934  1992301  22.06
  2011          62      0.00883  0.00879  0.50   89550     787   89156  1902367  21.24
  2011          63      0.01016  0.01010  0.50   88763     897   88314  1813210  20.43
  2011          64      0.01126  0.01119  0.50   87866     983   87374  1724896  19.63
  2011          65      0.01196  0.01189  0.50   86882    1033   86366  1637522  18.85
  2011          66      0.01324  0.01315  0.50   85850    1129   85285  1551156  18.07
  2011          67      0.01482  0.01471  0.50   84720    1246   84097  1465871  17.30
  2011          68      0.01607  0.01594  0.50   83474    1330   82809  1381774  16.55
  2011          69      0.01742  0.01727  0.50   82144    1419   81434  1298965  15.81
  2011          70      0.01924  0.01906  0.50   80725    1539   79956  1217531  15.08
  2011          71      0.02126  0.02103  0.50   79186    1666   78354  1137575  14.37
  2011          72      0.02343  0.02316  0.50   77521    1796   76623  1059222  13.66
  2011          73      0.02608  0.02575  0.50   75725    1950   74750   982599  12.98
  2011          74      0.02889  0.02847  0.50   73775    2101   72725   907849  12.31
  2011          75      0.03165  0.03116  0.50   71675    2233   70558   835124  11.65
  2011          76      0.03437  0.03379  0.50   69442    2346   68269   764565  11.01
  2011          77      0.03903  0.03828  0.50   67095    2569   65811   696297  10.38
  2011          78      0.04155  0.04071  0.50   64527    2627   63213   630486   9.77
  2011          79      0.04939  0.04820  0.50   61900    2984   60408   567273   9.16
  2011          80      0.05277  0.05141  0.50   58916    3029   57402   506865   8.60
  2011          81      0.06042  0.05864  0.50   55887    3277   54249   449463   8.04
  2011          82      0.06866  0.06638  0.50   52610    3492   50864   395214   7.51
  2011          83      0.07531  0.07258  0.50   49118    3565   47335   344351   7.01
  2011          84      0.08740  0.08374  0.50   45553    3815   43645   297015   6.52
  2011          85      0.09939  0.09469  0.50   41738    3952   39762   253370   6.07
  2011          86      0.10851  0.10292  0.50   37786    3889   35842   213608   5.65
  2011          87      0.12618  0.11869  0.50   33897    4023   31886   177766   5.24
  2011          88      0.14078  0.13152  0.50   29874    3929   27909   145881   4.88
  2011          89      0.14680  0.13676  0.50   25945    3548   24171   117971   4.55
  2011          90      0.16727  0.15436  0.50   22397    3457   20668    93801   4.19
  2011          91      0.19625  0.17871  0.50   18939    3385   17247    73133   3.86
  2011          92      0.21405  0.19336  0.50   15555    3008   14051    55886   3.59
  2011          93      0.23828  0.21292  0.50   12547    2671   11211    41835   3.33
  2011          94      0.26269  0.23219  0.50    9876    2293    8729    30623   3.10
  2011          95      0.28782  0.25161  0.50    7583    1908    6629    21894   2.89
  2011          96      0.31556  0.27255  0.50    5675    1547    4901    15265   2.69
  2011          97      0.34468  0.29401  0.50    4128    1214    3521    10364   2.51
  2011          98      0.37501  0.31580  0.50    2914     920    2454     6843   2.35
  2011          99      0.40636  0.33774  0.50    1994     673    1657     4388   2.20
  2011         100      0.43849  0.35964  0.50    1321     475    1083     2731   2.07
  2011         101      0.47115  0.38132  0.50     846     322     684     1648   1.95
  2011         102      0.50405  0.40259  0.50     523     211     418      964   1.84
  2011         103      0.53692  0.42329  0.50     313     132     246      546   1.75
  2011         104      0.56947  0.44326  0.50     180      80     140      299   1.66
  2011         105      0.60143  0.46239  0.50     100      46      77      159   1.58
  2011         106      0.63255  0.48056  0.50      54      26      41       82   1.52
  2011         107      0.66261  0.49771  0.50      28      14      21       41   1.46
  2011         108      0.69140  0.51379  0.50      14       7      10       20   1.41
  2011         109      0.71878  0.52875  0.50       7       4       5        9   1.37
  2011         110+     0.74463  1.00000  1.34       3       3       4        4   1.34
  2012           0      0.00505  0.00503  0.14  100000     503   99567  7960472  79.60
  2012           1      0.00025  0.00025  0.50   99497      25   99484  7860905  79.01
  2012           2      0.00020  0.00020  0.50   99472      20   99462  7761420  78.03
  2012           3      0.00013  0.00013  0.50   99452      13   99446  7661958  77.04
  2012           4      0.00010  0.00010  0.50   99440      10   99435  7562512  76.05
  2012           5      0.00006  0.00006  0.50   99429       6   99426  7463078  75.06
  2012           6      0.00011  0.00011  0.50   99423      11   99418  7363651  74.06
  2012           7      0.00007  0.00007  0.50   99412       7   99409  7264234  73.07
  2012           8      0.00006  0.00006  0.50   99405       6   99402  7164825  72.08
  2012           9      0.00013  0.00013  0.50   99399      13   99392  7065423  71.08
  2012          10      0.00005  0.00005  0.50   99386       5   99383  6966031  70.09
  2012          11      0.00009  0.00009  0.50   99380       9   99376  6866648  69.09
  2012          12      0.00010  0.00010  0.50   99371      10   99366  6767272  68.10
  2012          13      0.00013  0.00013  0.50   99361      13   99355  6667906  67.11
  2012          14      0.00016  0.00016  0.50   99349      16   99341  6568551  66.12
  2012          15      0.00024  0.00024  0.50   99333      23   99321  6469210  65.13
  2012          16      0.00034  0.00034  0.50   99309      34   99292  6369889  64.14
  2012          17      0.00051  0.00051  0.50   99275      51   99250  6270597  63.16
  2012          18      0.00057  0.00057  0.50   99225      57   99196  6171347  62.20
  2012          19      0.00067  0.00067  0.50   99168      67   99134  6072151  61.23
  2012          20      0.00073  0.00073  0.50   99101      72   99065  5973016  60.27
  2012          21      0.00071  0.00071  0.50   99029      71   98994  5873952  59.32
  2012          22      0.00077  0.00077  0.50   98958      76   98920  5774958  58.36
  2012          23      0.00061  0.00061  0.50   98882      60   98852  5676038  57.40
  2012          24      0.00088  0.00087  0.50   98822      86   98779  5577186  56.44
  2012          25      0.00073  0.00073  0.50   98736      72   98700  5478407  55.49
  2012          26      0.00078  0.00078  0.50   98664      77   98625  5379707  54.53
  2012          27      0.00084  0.00084  0.50   98587      83   98545  5281081  53.57
  2012          28      0.00073  0.00073  0.50   98504      71   98468  5182536  52.61
  2012          29      0.00083  0.00083  0.50   98432      82   98391  5084068  51.65
  2012          30      0.00079  0.00079  0.50   98351      78   98312  4985677  50.69
  2012          31      0.00069  0.00069  0.50   98273      68   98239  4887365  49.73
  2012          32      0.00068  0.00068  0.50   98205      66   98172  4789126  48.77
  2012          33      0.00083  0.00083  0.50   98139      81   98098  4690954  47.80
  2012          34      0.00091  0.00091  0.50   98057      90   98013  4592856  46.84
  2012          35      0.00106  0.00106  0.50   97968     104   97916  4494844  45.88
  2012          36      0.00085  0.00085  0.50   97864      83   97823  4396928  44.93
  2012          37      0.00102  0.00102  0.50   97781     100   97731  4299105  43.97
  2012          38      0.00103  0.00103  0.50   97681     100   97631  4201374  43.01
  2012          39      0.00101  0.00100  0.50   97581      98   97532  4103743  42.05
  2012          40      0.00121  0.00121  0.50   97483     118   97423  4006211  41.10
  2012          41      0.00138  0.00138  0.50   97364     134   97297  3908788  40.15
  2012          42      0.00151  0.00150  0.50   97230     146   97157  3811491  39.20
  2012          43      0.00156  0.00156  0.50   97084     151   97008  3714334  38.26
  2012          44      0.00182  0.00182  0.50   96933     176   96844  3617325  37.32
  2012          45      0.00184  0.00184  0.50   96756     178   96667  3520481  36.39
  2012          46      0.00198  0.00198  0.50   96578     191   96483  3423814  35.45
  2012          47      0.00230  0.00230  0.50   96387     222   96276  3327331  34.52
  2012          48      0.00250  0.00250  0.50   96165     241   96045  3231055  33.60
  2012          49      0.00268  0.00267  0.50   95925     257   95796  3135010  32.68
  2012          50      0.00321  0.00320  0.50   95668     306   95515  3039214  31.77
  2012          51      0.00332  0.00332  0.50   95362     316   95203  2943699  30.87
  2012          52      0.00368  0.00367  0.50   95045     349   94871  2848495  29.97
  2012          53      0.00393  0.00392  0.50   94696     371   94511  2753625  29.08
  2012          54      0.00446  0.00445  0.50   94325     420   94115  2659114  28.19
  2012          55      0.00504  0.00503  0.50   93905     472   93669  2564999  27.31
  2012          56      0.00512  0.00511  0.50   93433     477   93195  2471329  26.45
  2012          57      0.00581  0.00579  0.50   92956     538   92687  2378135  25.58
  2012          58      0.00682  0.00679  0.50   92418     628   92104  2285448  24.73
  2012          59      0.00707  0.00705  0.50   91790     647   91466  2193344  23.90
  2012          60      0.00789  0.00786  0.50   91143     716   90785  2101878  23.06
  2012          61      0.00803  0.00799  0.50   90427     723   90065  2011093  22.24
  2012          62      0.00900  0.00896  0.50   89704     804   89302  1921028  21.42
  2012          63      0.01007  0.01002  0.50   88900     891   88455  1831726  20.60
  2012          64      0.01095  0.01089  0.50   88010     959   87530  1743271  19.81
  2012          65      0.01162  0.01155  0.50   87051    1006   86548  1655740  19.02
  2012          66      0.01269  0.01261  0.50   86045    1085   85502  1569193  18.24
  2012          67      0.01412  0.01402  0.50   84960    1191   84364  1483690  17.46
  2012          68      0.01574  0.01562  0.50   83769    1308   83114  1399326  16.70
  2012          69      0.01781  0.01765  0.50   82460    1455   81732  1316212  15.96
  2012          70      0.01901  0.01883  0.50   81005    1525   80242  1234480  15.24
  2012          71      0.02034  0.02014  0.50   79479    1600   78679  1154238  14.52
  2012          72      0.02309  0.02283  0.50   77879    1778   76990  1075558  13.81
  2012          73      0.02502  0.02471  0.50   76101    1881   75161   998569  13.12
  2012          74      0.02824  0.02785  0.50   74220    2067   73187   923408  12.44
  2012          75      0.02986  0.02942  0.50   72153    2123   71092   850221  11.78
  2012          76      0.03385  0.03328  0.50   70030    2331   68865   779130  11.13
  2012          77      0.03777  0.03707  0.50   67700    2509   66445   710265  10.49
  2012          78      0.04213  0.04126  0.50   65190    2689   63845   643820   9.88
  2012          79      0.04741  0.04632  0.50   62501    2895   61053   579975   9.28
  2012          80      0.05350  0.05210  0.50   59606    3106   58053   518921   8.71
  2012          81      0.05887  0.05719  0.50   56500    3231   54885   460868   8.16
  2012          82      0.06813  0.06589  0.50   53269    3510   51514   405984   7.62
  2012          83      0.07390  0.07126  0.50   49759    3546   47986   354470   7.12
  2012          84      0.08381  0.08044  0.50   46213    3717   44355   306484   6.63
  2012          85      0.09548  0.09113  0.50   42496    3872   40560   262129   6.17
  2012          86      0.10449  0.09930  0.50   38623    3835   36706   221569   5.74
  2012          87      0.11734  0.11084  0.50   34788    3856   32860   184864   5.31
  2012          88      0.13540  0.12681  0.50   30932    3923   28971   152004   4.91
  2012          89      0.15075  0.14018  0.50   27010    3786   25116   123033   4.56
  2012          90      0.16489  0.15233  0.50   23223    3538   21454    97916   4.22
  2012          91      0.18484  0.16920  0.50   19686    3331   18020    76462   3.88
  2012          92      0.22777  0.20448  0.50   16355    3344   14683    58442   3.57
  2012          93      0.23461  0.20998  0.50   13011    2732   11645    43759   3.36
  2012          94      0.26500  0.23400  0.50   10279    2405    9076    32115   3.12
  2012          95      0.28284  0.24779  0.50    7873    1951    6898    23039   2.93
  2012          96      0.31030  0.26862  0.50    5922    1591    5127    16141   2.73
  2012          97      0.33917  0.28999  0.50    4332    1256    3703    11014   2.54
  2012          98      0.36928  0.31173  0.50    3075     959    2596     7310   2.38
  2012          99      0.40045  0.33365  0.50    2117     706    1764     4714   2.23
  2012         100      0.43245  0.35557  0.50    1410     502    1160     2951   2.09
  2012         101      0.46502  0.37730  0.50     909     343     737     1791   1.97
  2012         102      0.49789  0.39865  0.50     566     226     453     1053   1.86
  2012         103      0.53078  0.41946  0.50     340     143     269      600   1.76
  2012         104      0.56341  0.43958  0.50     198      87     154      331   1.68
  2012         105      0.59549  0.45887  0.50     111      51      85      177   1.60
  2012         106      0.62678  0.47722  0.50      60      29      46       92   1.53
  2012         107      0.65704  0.49457  0.50      31      15      24       46   1.47
  2012         108      0.68608  0.51084  0.50      16       8      12       22   1.42
  2012         109      0.71373  0.52601  0.50       8       4       6       11   1.38
  2012         110+     0.73987  1.00000  1.35       4       4       5        5   1.35
  2013           0      0.00528  0.00526  0.14  100000     526   99547  7972319  79.72
  2013           1      0.00034  0.00034  0.50   99474      34   99457  7872772  79.14
  2013           2      0.00018  0.00018  0.50   99440      18   99431  7773315  78.17
  2013           3      0.00018  0.00018  0.50   99421      18   99413  7673884  77.19
  2013           4      0.00013  0.00013  0.50   99404      13   99397  7574472  76.20
  2013           5      0.00009  0.00009  0.50   99391       9   99386  7475074  75.21
  2013           6      0.00011  0.00011  0.50   99382      11   99376  7375688  74.22
  2013           7      0.00009  0.00009  0.50   99371       9   99366  7276311  73.22
  2013           8      0.00010  0.00010  0.50   99362       9   99357  7176945  72.23
  2013           9      0.00010  0.00010  0.50   99353       9   99348  7077588  71.24
  2013          10      0.00010  0.00010  0.50   99343      10   99338  6978240  70.24
  2013          11      0.00007  0.00007  0.50   99333       7   99329  6878902  69.25
  2013          12      0.00011  0.00011  0.50   99326      11   99320  6779573  68.26
  2013          13      0.00007  0.00007  0.50   99314       7   99311  6680253  67.26
  2013          14      0.00020  0.00020  0.50   99307      20   99297  6580942  66.27
  2013          15      0.00025  0.00025  0.50   99287      25   99275  6481645  65.28
  2013          16      0.00026  0.00026  0.50   99262      26   99250  6382370  64.30
  2013          17      0.00041  0.00041  0.50   99237      41   99216  6283121  63.31
  2013          18      0.00049  0.00049  0.50   99196      49   99172  6183904  62.34
  2013          19      0.00062  0.00062  0.50   99147      62   99116  6084732  61.37
  2013          20      0.00063  0.00063  0.50   99085      62   99054  5985616  60.41
  2013          21      0.00067  0.00067  0.50   99023      66   98990  5886562  59.45
  2013          22      0.00066  0.00066  0.50   98957      65   98925  5787571  58.49
  2013          23      0.00081  0.00081  0.50   98893      80   98853  5688646  57.52
  2013          24      0.00065  0.00065  0.50   98813      65   98780  5589794  56.57
  2013          25      0.00073  0.00073  0.50   98748      72   98712  5491013  55.61
  2013          26      0.00076  0.00076  0.50   98676      75   98639  5392301  54.65
  2013          27      0.00072  0.00072  0.50   98601      71   98566  5293663  53.69
  2013          28      0.00070  0.00070  0.50   98531      69   98496  5195097  52.73
  2013          29      0.00076  0.00076  0.50   98462      75   98424  5096601  51.76
  2013          30      0.00083  0.00083  0.50   98387      82   98346  4998177  50.80
  2013          31      0.00083  0.00083  0.50   98305      81   98264  4899831  49.84
  2013          32      0.00086  0.00086  0.50   98224      85   98181  4801566  48.88
  2013          33      0.00088  0.00088  0.50   98139      86   98096  4703385  47.93
  2013          34      0.00077  0.00077  0.50   98053      76   98015  4605290  46.97
  2013          35      0.00091  0.00091  0.50   97977      89   97932  4507275  46.00
  2013          36      0.00086  0.00086  0.50   97887      85   97845  4409343  45.05
  2013          37      0.00101  0.00101  0.50   97803      99   97753  4311498  44.08
  2013          38      0.00116  0.00116  0.50   97704     114   97647  4213744  43.13
  2013          39      0.00110  0.00110  0.50   97590     107   97537  4116097  42.18
  2013          40      0.00111  0.00111  0.50   97483     109   97429  4018561  41.22
  2013          41      0.00116  0.00116  0.50   97374     113   97318  3921132  40.27
  2013          42      0.00149  0.00148  0.50   97261     144   97189  3823814  39.31
  2013          43      0.00154  0.00154  0.50   97117     149   97042  3726625  38.37
  2013          44      0.00179  0.00179  0.50   96968     173   96881  3629583  37.43
  2013          45      0.00193  0.00193  0.50   96795     186   96701  3532702  36.50
  2013          46      0.00204  0.00204  0.50   96608     197   96510  3436001  35.57
  2013          47      0.00236  0.00236  0.50   96411     227   96297  3339491  34.64
  2013          48      0.00247  0.00247  0.50   96184     238   96065  3243193  33.72
  2013          49      0.00271  0.00271  0.50   95946     260   95816  3147128  32.80
  2013          50      0.00302  0.00301  0.50   95687     288   95542  3051312  31.89
  2013          51      0.00340  0.00339  0.50   95398     324   95237  2955769  30.98
  2013          52      0.00363  0.00362  0.50   95075     344   94902  2860533  30.09
  2013          53      0.00398  0.00398  0.50   94730     377   94542  2765630  29.19
  2013          54      0.00428  0.00427  0.50   94354     403   94152  2671088  28.31
  2013          55      0.00476  0.00475  0.50   93951     446   93728  2576936  27.43
  2013          56      0.00552  0.00550  0.50   93505     515   93248  2483208  26.56
  2013          57      0.00571  0.00569  0.50   92990     529   92726  2389961  25.70
  2013          58      0.00648  0.00646  0.50   92461     597   92163  2297235  24.85
  2013          59      0.00706  0.00703  0.50   91864     646   91541  2205072  24.00
  2013          60      0.00764  0.00761  0.50   91218     694   90871  2113531  23.17
  2013          61      0.00893  0.00889  0.50   90524     805   90122  2022660  22.34
  2013          62      0.00925  0.00920  0.50   89720     826   89307  1932538  21.54
  2013          63      0.00966  0.00961  0.50   88894     855   88466  1843231  20.74
  2013          64      0.01089  0.01083  0.50   88039     954   87562  1754765  19.93
  2013          65      0.01206  0.01199  0.50   87085    1044   86563  1667202  19.14
  2013          66      0.01288  0.01280  0.50   86041    1102   85490  1580639  18.37
  2013          67      0.01396  0.01386  0.50   84940    1177   84351  1495149  17.60
  2013          68      0.01513  0.01502  0.50   83762    1258   83133  1410798  16.84
  2013          69      0.01717  0.01703  0.50   82504    1405   81802  1327665  16.09
  2013          70      0.01845  0.01828  0.50   81099    1483   80358  1245864  15.36
  2013          71      0.02085  0.02064  0.50   79616    1643   78795  1165506  14.64
  2013          72      0.02287  0.02261  0.50   77973    1763   77092  1086711  13.94
  2013          73      0.02601  0.02567  0.50   76210    1956   75232  1009619  13.25
  2013          74      0.02723  0.02687  0.50   74254    1995   73256   934387  12.58
  2013          75      0.02997  0.02953  0.50   72259    2134   71192   861131  11.92
  2013          76      0.03253  0.03201  0.50   70125    2245   69003   789939  11.26
  2013          77      0.03610  0.03546  0.50   67880    2407   66677   720936  10.62
  2013          78      0.04252  0.04163  0.50   65473    2726   64110   654259   9.99
  2013          79      0.04544  0.04443  0.50   62748    2788   61354   590149   9.41
  2013          80      0.05272  0.05137  0.50   59960    3080   58420   528795   8.82
  2013          81      0.05474  0.05328  0.50   56880    3030   55364   470375   8.27
  2013          82      0.06599  0.06388  0.50   53849    3440   52129   415011   7.71
  2013          83      0.07255  0.07001  0.50   50409    3529   48645   362882   7.20
  2013          84      0.08102  0.07786  0.50   46880    3650   45055   314237   6.70
  2013          85      0.09429  0.09005  0.50   43230    3893   41283   269182   6.23
  2013          86      0.10603  0.10069  0.50   39337    3961   37357   227899   5.79
  2013          87      0.11821  0.11161  0.50   35376    3948   33402   190543   5.39
  2013          88      0.12890  0.12110  0.50   31428    3806   29525   157141   5.00
  2013          89      0.14570  0.13581  0.50   27622    3751   25746   127616   4.62
  2013          90      0.16480  0.15225  0.50   23871    3634   22054   101869   4.27
  2013          91      0.19474  0.17746  0.50   20236    3591   18441    79816   3.94
  2013          92      0.20048  0.18222  0.50   16645    3033   15129    61375   3.69
  2013          93      0.24666  0.21958  0.50   13612    2989   12118    46246   3.40
  2013          94      0.23364  0.20920  0.50   10623    2222    9512    34128   3.21
  2013          95      0.28158  0.24683  0.50    8401    2074    7364    24616   2.93
  2013          96      0.30939  0.26794  0.50    6327    1695    5480    17252   2.73
  2013          97      0.33866  0.28962  0.50    4632    1341    3961    11773   2.54
  2013          98      0.36921  0.31167  0.50    3290    1026    2778     7811   2.37
  2013          99      0.40085  0.33392  0.50    2265     756    1887     5034   2.22
  2013         100      0.43334  0.35617  0.50    1509     537    1240     3147   2.09
  2013         101      0.46641  0.37821  0.50     971     367     788     1907   1.96
  2013         102      0.49977  0.39986  0.50     604     241     483     1119   1.85
  2013         103      0.53314  0.42094  0.50     362     153     286      636   1.76
  2013         104      0.56622  0.44129  0.50     210      93     164      350   1.67
  2013         105      0.59872  0.46078  0.50     117      54      90      186   1.59
  2013         106      0.63037  0.47930  0.50      63      30      48       96   1.52
  2013         107      0.66094  0.49677  0.50      33      16      25       48   1.46
  2013         108      0.69022  0.51313  0.50      17       9      12       23   1.41
  2013         109      0.71806  0.52836  0.50       8       4       6       11   1.37
  2013         110+     0.74431  1.00000  1.34       4       4       5        5   1.34
  2014           0      0.00515  0.00513  0.14  100000     513   99559  7975355  79.75
  2014           1      0.00025  0.00025  0.50   99487      25   99475  7875797  79.16
  2014           2      0.00015  0.00015  0.50   99462      15   99454  7776322  78.18
  2014           3      0.00011  0.00011  0.50   99447      11   99441  7676867  77.20
  2014           4      0.00015  0.00015  0.50   99436      15   99428  7577426  76.20
  2014           5      0.00008  0.00008  0.50   99421       8   99417  7477998  75.22
  2014           6      0.00007  0.00007  0.50   99413       7   99409  7378581  74.22
  2014           7      0.00006  0.00006  0.50   99406       6   99402  7279172  73.23
  2014           8      0.00006  0.00006  0.50   99399       6   99396  7179769  72.23
  2014           9      0.00009  0.00009  0.50   99393       9   99389  7080373  71.24
  2014          10      0.00006  0.00006  0.50   99384       6   99381  6980984  70.24
  2014          11      0.00008  0.00008  0.50   99378       8   99374  6881603  69.25
  2014          12      0.00012  0.00012  0.50   99370      11   99364  6782229  68.25
  2014          13      0.00012  0.00012  0.50   99358      12   99352  6682865  67.26
  2014          14      0.00018  0.00018  0.50   99346      18   99337  6583513  66.27
  2014          15      0.00026  0.00026  0.50   99328      25   99315  6484176  65.28
  2014          16      0.00034  0.00034  0.50   99302      34   99286  6384861  64.30
  2014          17      0.00040  0.00040  0.50   99269      40   99249  6285575  63.32
  2014          18      0.00056  0.00056  0.50   99229      56   99201  6186326  62.34
  2014          19      0.00064  0.00064  0.50   99173      63   99141  6087126  61.38
  2014          20      0.00062  0.00062  0.50   99109      61   99079  5987985  60.42
  2014          21      0.00065  0.00065  0.50   99048      64   99016  5888906  59.45
  2014          22      0.00058  0.00058  0.50   98984      58   98955  5789890  58.49
  2014          23      0.00074  0.00074  0.50   98926      73   98890  5690935  57.53
  2014          24      0.00070  0.00070  0.50   98853      69   98818  5592045  56.57
  2014          25      0.00079  0.00079  0.50   98784      78   98745  5493227  55.61
  2014          26      0.00073  0.00073  0.50   98706      72   98670  5394482  54.65
  2014          27      0.00092  0.00092  0.50   98634      91   98588  5295812  53.69
  2014          28      0.00075  0.00075  0.50   98543      74   98506  5197224  52.74
  2014          29      0.00086  0.00086  0.50   98469      85   98426  5098718  51.78
  2014          30      0.00084  0.00084  0.50   98384      82   98342  5000292  50.82
  2014          31      0.00086  0.00086  0.50   98301      85   98259  4901950  49.87
  2014          32      0.00089  0.00089  0.50   98216      87   98173  4803691  48.91
  2014          33      0.00097  0.00097  0.50   98129      95   98082  4705518  47.95
  2014          34      0.00089  0.00089  0.50   98034      87   97990  4607437  47.00
  2014          35      0.00103  0.00103  0.50   97947     100   97897  4509446  46.04
  2014          36      0.00095  0.00095  0.50   97847      93   97800  4411549  45.09
  2014          37      0.00103  0.00103  0.50   97754     100   97704  4313749  44.13
  2014          38      0.00114  0.00114  0.50   97654     111   97598  4216045  43.17
  2014          39      0.00130  0.00130  0.50   97542     126   97479  4118447  42.22
  2014          40      0.00116  0.00116  0.50   97416     113   97359  4020968  41.28
  2014          41      0.00124  0.00124  0.50   97303     120   97243  3923609  40.32
  2014          42      0.00144  0.00144  0.50   97183     140   97112  3826366  39.37
  2014          43      0.00151  0.00151  0.50   97042     147   96969  3729254  38.43
  2014          44      0.00181  0.00181  0.50   96895     176   96808  3632285  37.49
  2014          45      0.00201  0.00201  0.50   96720     195   96623  3535477  36.55
  2014          46      0.00205  0.00205  0.50   96525     198   96426  3438855  35.63
  2014          47      0.00236  0.00236  0.50   96327     227   96214  3342428  34.70
  2014          48      0.00253  0.00253  0.50   96100     243   95979  3246214  33.78
  2014          49      0.00251  0.00251  0.50   95857     240   95737  3150235  32.86
  2014          50      0.00286  0.00286  0.50   95617     273   95480  3054498  31.95
  2014          51      0.00306  0.00305  0.50   95343     291   95198  2959018  31.04
  2014          52      0.00376  0.00375  0.50   95052     357   94874  2863820  30.13
  2014          53      0.00395  0.00394  0.50   94696     373   94509  2768946  29.24
  2014          54      0.00412  0.00411  0.50   94323     388   94129  2674437  28.35
  2014          55      0.00479  0.00478  0.50   93935     449   93710  2580308  27.47
  2014          56      0.00543  0.00542  0.50   93486     506   93233  2486598  26.60
  2014          57      0.00570  0.00568  0.50   92979     528   92715  2393365  25.74
  2014          58      0.00630  0.00628  0.50   92451     580   92161  2300650  24.89
  2014          59      0.00699  0.00697  0.50   91871     640   91551  2208489  24.04
  2014          60      0.00717  0.00714  0.50   91230     652   90905  2116939  23.20
  2014          61      0.00841  0.00838  0.50   90579     759   90199  2026034  22.37
  2014          62      0.00964  0.00960  0.50   89820     862   89389  1935835  21.55
  2014          63      0.01000  0.00995  0.50   88958     885   88516  1846445  20.76
  2014          64      0.01106  0.01100  0.50   88073     969   87589  1757930  19.96
  2014          65      0.01207  0.01200  0.50   87104    1045   86582  1670341  19.18
  2014          66      0.01301  0.01292  0.50   86059    1112   85503  1583760  18.40
  2014          67      0.01424  0.01413  0.50   84947    1201   84347  1498257  17.64
  2014          68      0.01500  0.01489  0.50   83746    1247   83123  1413910  16.88
  2014          69      0.01663  0.01649  0.50   82500    1360   81819  1330788  16.13
  2014          70      0.01903  0.01885  0.50   81139    1530   80375  1248968  15.39
  2014          71      0.02041  0.02020  0.50   79610    1608   78806  1168594  14.68
  2014          72      0.02309  0.02283  0.50   78001    1781   77111  1089788  13.97
  2014          73      0.02493  0.02462  0.50   76221    1877   75283  1012677  13.29
  2014          74      0.02730  0.02694  0.50   74344    2003   73343   937394  12.61
  2014          75      0.03019  0.02975  0.50   72342    2152   71266   864051  11.94
  2014          76      0.03332  0.03278  0.50   70190    2301   69040   792786  11.29
  2014          77      0.03616  0.03552  0.50   67889    2411   66684   723746  10.66
  2014          78      0.04076  0.03994  0.50   65478    2615   64170   657062  10.03
